product_category_name,year,month,demand,price,previous_orders
musica,2018,5,5,145.8,5.0
musica,2018,6,3,36.36,5.0
musica,2018,7,3,283.09999999999997,3.0
musica,2018,8,6,82.96833333333333,3.0
papelaria,2017,1,7,143.53142857142856,111.5
papelaria,2017,2,19,123.23157894736842,7.0
papelaria,2017,3,56,105.40392857142857,19.0
papelaria,2017,4,36,127.9538888888889,56.0
papelaria,2017,5,65,92.61661538461539,36.0
papelaria,2017,6,38,91.93605263157895,65.0
papelaria,2017,7,76,90.88223684210527,38.0
papelaria,2017,8,77,81.26376623376623,76.0
papelaria,2017,9,75,78.41893333333333,77.0
papelaria,2017,10,97,87.81319587628865,75.0
papelaria,2017,11,162,100.71666666666667,97.0
papelaria,2017,12,237,105.65147679324895,162.0
papelaria,2018,1,389,104.03421593830333,237.0
papelaria,2018,2,146,79.24397260273973,389.0
papelaria,2018,3,150,84.96113333333334,146.0
papelaria,2018,4,133,83.8333082706767,150.0
papelaria,2018,5,126,100.23492063492064,133.0
papelaria,2018,6,154,81.03850649350649,126.0
papelaria,2018,7,176,93.76073863636363,154.0
papelaria,2018,8,162,93.94611111111111,176.0
pc_gamer,2017,4,2,129.99,1.0
pc_gamer,2017,5,1,129.99,2.0
pc_gamer,2017,6,1,129.99,1.0
pc_gamer,2018,2,1,129.99,1.0
pc_gamer,2018,7,2,229.0,1.0
pc_gamer,2018,8,1,219.0,2.0
pcs,2017,1,1,2199.99,10.0
pcs,2017,2,1,3549.0,1.0
pcs,2017,8,29,1162.0689655172414,1.0
pcs,2017,9,40,1300.7220000000002,29.0
pcs,2017,10,26,1498.3430769230768,40.0
pcs,2017,11,7,1395.4285714285713,26.0
pcs,2017,12,19,716.0,7.0
pcs,2018,1,12,620.8333333333334,19.0
pcs,2018,4,13,967.4553846153847,12.0
pcs,2018,5,7,678.5671428571429,13.0
pcs,2018,6,8,1202.375,7.0
pcs,2018,7,8,1404.875,8.0
pcs,2018,8,10,716.25,8.0
perfumaria,2016,10,30,178.3,167.0
perfumaria,2017,1,30,167.23333333333332,30.0
perfumaria,2017,2,49,163.41591836734693,30.0
perfumaria,2017,3,104,189.36682692307693,49.0
perfumaria,2017,4,102,188.53343137254902,104.0
perfumaria,2017,5,135,140.50266666666667,102.0
perfumaria,2017,6,148,160.77844594594595,135.0
perfumaria,2017,7,120,101.95541666666666,148.0
perfumaria,2017,8,121,102.81892561983472,120.0
perfumaria,2017,9,152,94.53671052631579,121.0
perfumaria,2017,10,183,90.44081967213114,152.0
perfumaria,2017,11,301,104.02441860465116,183.0
perfumaria,2017,12,236,117.27521186440678,301.0
perfumaria,2018,1,219,87.8475799086758,236.0
perfumaria,2018,2,200,97.9992,219.0
perfumaria,2018,3,190,104.43236842105264,200.0
perfumaria,2018,4,167,104.66191616766467,190.0
perfumaria,2018,5,183,130.04010928961748,167.0
perfumaria,2018,6,173,152.16450867052023,183.0
perfumaria,2018,7,188,115.71074468085106,173.0
perfumaria,2018,8,211,113.15066350710902,188.0
pet_shop,2016,10,4,172.42000000000002,80.0
pet_shop,2017,1,15,64.47466666666666,4.0
pet_shop,2017,2,37,97.13702702702703,15.0
pet_shop,2017,3,41,188.56,37.0
pet_shop,2017,4,50,122.85979999999999,41.0
pet_shop,2017,5,68,116.65485294117647,50.0
pet_shop,2017,6,62,83.41403225806452,68.0
pet_shop,2017,7,80,78.966125,62.0
pet_shop,2017,8,82,125.54658536585366,80.0
pet_shop,2017,9,65,117.69584615384615,82.0
pet_shop,2017,10,67,110.06686567164179,65.0
pet_shop,2017,11,88,123.3406818181818,67.0
pet_shop,2017,12,73,96.66068493150685,88.0
pet_shop,2018,1,80,125.82650000000001,73.0
pet_shop,2018,2,90,95.39922222222222,80.0
pet_shop,2018,3,111,115.73774774774775,90.0
pet_shop,2018,4,158,111.47645569620252,111.0
pet_shop,2018,5,128,86.686640625,158.0
pet_shop,2018,6,158,112.8353164556962,128.0
pet_shop,2018,7,140,128.04207142857143,158.0
pet_shop,2018,8,175,133.44434285714286,140.0
portateis_casa_forno_e_cafe,2017,6,1,71.9,5.0
portateis_casa_forno_e_cafe,2017,8,2,54.53,1.0
portateis_casa_forno_e_cafe,2017,9,1,640.99,2.0
portateis_casa_forno_e_cafe,2018,1,1,369.99,1.0
portateis_casa_forno_e_cafe,2018,2,5,604.98,1.0
portateis_casa_forno_e_cafe,2018,3,7,1127.2714285714285,5.0
portateis_casa_forno_e_cafe,2018,4,15,932.0653333333333,7.0
portateis_casa_forno_e_cafe,2018,5,9,1129.0666666666666,15.0
portateis_casa_forno_e_cafe,2018,6,3,1166.3333333333333,9.0
portateis_casa_forno_e_cafe,2018,7,15,313.3113333333333,3.0
portateis_casa_forno_e_cafe,2018,8,17,176.27764705882353,15.0
portateis_cozinha_e_preparadores_de_alimentos,2018,5,2,979.0,5.0
portateis_cozinha_e_preparadores_de_alimentos,2018,7,7,22.071428571428573,2.0
portateis_cozinha_e_preparadores_de_alimentos,2018,8,5,367.7,7.0
relogios_presentes,2016,10,5,672.048,300.0
relogios_presentes,2017,1,11,735.1381818181818,5.0
relogios_presentes,2017,2,36,323.09027777777777,11.0
relogios_presentes,2017,3,79,338.0048101265823,36.0
relogios_presentes,2017,4,91,256.1163736263736,79.0
relogios_presentes,2017,5,129,285.9031007751938,91.0
relogios_presentes,2017,6,123,235.1189430894309,129.0
relogios_presentes,2017,7,163,224.07711656441717,123.0
relogios_presentes,2017,8,202,178.14534653465347,163.0
relogios_presentes,2017,9,262,176.53053435114504,202.0
relogios_presentes,2017,10,300,216.80576666666667,262.0
relogios_presentes,2017,11,448,214.9739732142857,300.0
relogios_presentes,2017,12,359,197.65910863509748,448.0
relogios_presentes,2018,1,351,208.93800569800572,359.0
relogios_presentes,2018,2,322,193.81214285714287,351.0
relogios_presentes,2018,3,422,229.7324170616114,322.0
relogios_presentes,2018,4,489,185.35597137014315,422.0
relogios_presentes,2018,5,610,199.17424590163932,489.0
relogios_presentes,2018,6,463,183.99343412527,610.0
relogios_presentes,2018,7,523,183.07588910133845,463.0
relogios_presentes,2018,8,411,174.72114355231145,523.0
seguros_e_servicos,2017,1,1,183.29,1.0
seguros_e_servicos,2017,9,1,100.0,1.0
sinalizacao_e_seguranca,2017,3,1,75.0,5.5
sinalizacao_e_seguranca,2017,4,3,42.68666666666667,1.0
sinalizacao_e_seguranca,2017,5,3,98.28333333333335,3.0
sinalizacao_e_seguranca,2017,6,2,136.95,3.0
sinalizacao_e_seguranca,2017,7,5,79.238,2.0
sinalizacao_e_seguranca,2017,8,4,94.45,5.0
sinalizacao_e_seguranca,2017,9,5,80.08,4.0
sinalizacao_e_seguranca,2017,10,7,104.35714285714286,5.0
sinalizacao_e_seguranca,2017,11,3,120.26333333333332,7.0
sinalizacao_e_seguranca,2017,12,2,385.0,3.0
sinalizacao_e_seguranca,2018,1,7,119.82714285714285,2.0
sinalizacao_e_seguranca,2018,2,10,56.07899999999999,7.0
sinalizacao_e_seguranca,2018,3,7,116.70142857142856,10.0
sinalizacao_e_seguranca,2018,4,23,84.35739130434783,7.0
sinalizacao_e_seguranca,2018,5,6,88.93333333333334,23.0
sinalizacao_e_seguranca,2018,6,19,180.14105263157893,6.0
sinalizacao_e_seguranca,2018,7,20,121.02449999999999,19.0
sinalizacao_e_seguranca,2018,8,16,92.87625,20.0
tablets_impressao_imagem,2017,2,8,99.0,5.0
tablets_impressao_imagem,2017,3,5,99.0,8.0
tablets_impressao_imagem,2017,4,9,101.65333333333334,5.0
tablets_impressao_imagem,2017,5,7,216.4257142857143,9.0
tablets_impressao_imagem,2017,6,6,99.0,7.0
tablets_impressao_imagem,2017,7,2,99.0,6.0
tablets_impressao_imagem,2017,8,6,75.14833333333333,2.0
tablets_impressao_imagem,2017,9,3,77.96666666666667,6.0
tablets_impressao_imagem,2017,10,1,99.0,3.0
tablets_impressao_imagem,2017,11,6,58.400000000000006,1.0
tablets_impressao_imagem,2017,12,6,69.9,6.0
tablets_impressao_imagem,2018,1,3,53.93333333333334,6.0
tablets_impressao_imagem,2018,2,12,53.33916666666667,3.0
tablets_impressao_imagem,2018,3,2,78.19500000000001,12.0
tablets_impressao_imagem,2018,4,1,52.0,2.0
tablets_impressao_imagem,2018,5,1,49.9,1.0
tablets_impressao_imagem,2018,6,1,50.0,1.0
telefonia,2016,9,1,59.5,209.5
telefonia,2016,10,9,51.13111111111111,1.0
telefonia,2017,1,23,121.3208695652174,9.0
telefonia,2017,2,101,60.48960396039604,23.0
telefonia,2017,3,164,47.28841463414634,101.0
telefonia,2017,4,143,48.22993006993007,164.0
telefonia,2017,5,212,41.907452830188674,143.0
telefonia,2017,6,152,43.46631578947368,212.0
telefonia,2017,7,141,63.750921985815594,152.0
telefonia,2017,8,131,81.34664122137404,141.0
telefonia,2017,9,165,104.18896969696969,131.0
telefonia,2017,10,235,89.78604255319149,165.0
telefonia,2017,11,359,66.99941504178273,235.0
telefonia,2017,12,253,49.670988142292494,359.0
telefonia,2018,1,361,40.37523545706371,253.0
telefonia,2018,2,338,39.738579881656804,361.0
telefonia,2018,3,331,75.94374622356496,338.0
telefonia,2018,4,254,61.72232283464567,331.0
telefonia,2018,5,245,86.9911836734694,254.0
telefonia,2018,6,208,106.10360576923077,245.0
telefonia,2018,7,211,121.27535545023696,208.0
telefonia,2018,8,250,132.72852,211.0
telefonia_fixa,2016,10,5,140.976,10.0
telefonia_fixa,2017,1,19,32.112631578947365,5.0
telefonia_fixa,2017,2,18,33.29277777777778,19.0
telefonia_fixa,2017,3,15,64.56066666666666,18.0
telefonia_fixa,2017,4,7,143.4757142857143,15.0
telefonia_fixa,2017,5,10,46.233000000000004,7.0
telefonia_fixa,2017,6,12,77.80583333333334,10.0
telefonia_fixa,2017,7,8,24.978749999999998,12.0
telefonia_fixa,2017,8,14,215.97428571428574,8.0
telefonia_fixa,2017,9,6,322.1516666666667,14.0
telefonia_fixa,2017,10,6,602.1466666666666,6.0
telefonia_fixa,2017,11,5,188.796,6.0
telefonia_fixa,2017,12,5,199.754,5.0
telefonia_fixa,2018,1,10,244.41,5.0
telefonia_fixa,2018,2,10,445.77700000000004,10.0
telefonia_fixa,2018,3,12,129.5575,10.0
telefonia_fixa,2018,4,10,165.44400000000002,12.0
telefonia_fixa,2018,5,12,110.09166666666665,10.0
telefonia_fixa,2018,6,15,115.56133333333334,12.0
telefonia_fixa,2018,7,8,493.67375,15.0
telefonia_fixa,2018,8,10,272.41700000000003,8.0
unknown,2016,10,2,32.945,62.0
unknown,2017,1,11,151.28272727272727,2.0
unknown,2017,2,52,171.91923076923075,11.0
unknown,2017,3,57,114.17315789473685,52.0
unknown,2017,4,64,126.4821875,57.0
unknown,2017,5,87,121.9135632183908,64.0
unknown,2017,6,55,90.478,87.0
unknown,2017,7,56,52.361785714285716,55.0
unknown,2017,8,68,71.04426470588236,56.0
unknown,2017,9,62,81.31370967741935,68.0
unknown,2017,10,64,278.21078125,62.0
unknown,2017,11,115,118.73208695652174,64.0
unknown,2017,12,137,115.17978102189781,115.0
unknown,2018,1,185,113.124,137.0
unknown,2018,2,110,107.666,185.0
unknown,2018,3,128,127.36046875,110.0
unknown,2018,4,74,108.79594594594595,128.0
unknown,2018,5,38,78.55,74.0
unknown,2018,6,22,107.83318181818181,38.0
unknown,2018,7,43,103.87697674418605,22.0
unknown,2018,8,30,78.52133333333333,43.0
utilidades_domesticas,2016,10,9,96.37444444444446,269.0
utilidades_domesticas,2017,1,23,110.81565217391304,9.0
utilidades_domesticas,2017,2,70,173.17385714285714,23.0
utilidades_domesticas,2017,3,181,66.69458563535912,70.0
utilidades_domesticas,2017,4,147,93.52591836734693,181.0
utilidades_domesticas,2017,5,269,70.63457249070632,147.0
utilidades_domesticas,2017,6,295,71.69847457627118,269.0
utilidades_domesticas,2017,7,236,80.36220338983051,295.0
utilidades_domesticas,2017,8,256,86.734765625,236.0
utilidades_domesticas,2017,9,229,84.0825327510917,256.0
utilidades_domesticas,2017,10,194,74.46257731958762,229.0
utilidades_domesticas,2017,11,360,85.00169444444444,194.0
utilidades_domesticas,2017,12,256,93.3365234375,360.0
utilidades_domesticas,2018,1,324,107.32870370370371,256.0
utilidades_domesticas,2018,2,345,94.74721739130435,324.0
utilidades_domesticas,2018,3,344,96.93162790697676,345.0
utilidades_domesticas,2018,4,428,99.1847429906542,344.0
utilidades_domesticas,2018,5,504,105.54232142857143,428.0
utilidades_domesticas,2018,6,486,108.04816872427985,504.0
utilidades_domesticas,2018,7,492,115.97258130081302,486.0
utilidades_domesticas,2018,8,571,99.74035026269702,492.0
