# PricePilot AI - DUMMY / DEMONSTRATION COMPETITOR PRICING DATASET
# This dataset contains synthetic data intended solely for demonstration, testing, and academic evaluation.
product_id,product_name,category,brand,our_price,competitor_name,competitor_price,price_difference,price_difference_percentage,competitor_rating,competitor_stock,marketplace,date 
P5001,Dyson V15 Detect Vacuum,Home Appliances,Dyson,65900.0,Reliance Digital,70960.68,-5060.68,-7.13,4.2,26,Reliance Digital Store,2026-08-05
P5001,Dyson V15 Detect Vacuum,Home Appliances,Dyson,65900.0,Croma,71132.27,-5232.27,-7.36,4.0,96,Croma Retail,2026-08-05
P5001,Dyson V15 Detect Vacuum,Home Appliances,Dyson,65900.0,Myntra,59688.64,6211.36,10.41,3.9,23,Myntra Fashion,2026-08-05
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Reliance Digital,109320.85,15669.15,14.33,3.9,52,Reliance Digital Store,2026-05-20
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Walmart,138480.49,-13490.49,-9.74,4.3,141,Walmart Global,2026-05-20
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Croma,115545.52,9444.48,8.17,4.6,67,Croma Retail,2026-05-20
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Myntra,135315.45,-10325.45,-7.63,4.1,24,Myntra Fashion,2026-05-20
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Reliance Digital,108844.38,16145.62,14.83,4.4,125,Reliance Digital Store,2026-05-27
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Walmart,134018.52,-9028.52,-6.74,4.2,109,Walmart Global,2026-05-27
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Croma,112639.21,12350.79,10.96,4.7,122,Croma Retail,2026-05-27
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Myntra,132836.57,-7846.57,-5.91,3.8,43,Myntra Fashion,2026-05-27
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Reliance Digital,111453.82,13536.18,12.15,4.9,121,Reliance Digital Store,2026-06-03
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Walmart,137770.38,-12780.38,-9.28,4.1,101,Walmart Global,2026-06-03
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Croma,114395.23,10594.77,9.26,4.8,67,Croma Retail,2026-06-03
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Myntra,132252.85,-7262.85,-5.49,4.4,47,Myntra Fashion,2026-06-03
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Reliance Digital,110269.28,14720.72,13.35,4.2,47,Reliance Digital Store,2026-06-10
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Walmart,135606.86,-10616.86,-7.83,4.1,119,Walmart Global,2026-06-10
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Croma,113444.44,11545.56,10.18,4.7,144,Croma Retail,2026-06-10
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Myntra,132094.21,-7104.21,-5.38,4.6,24,Myntra Fashion,2026-06-10
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Reliance Digital,109004.31,15985.69,14.67,4.2,138,Reliance Digital Store,2026-06-17
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Walmart,135434.05,-10444.05,-7.71,4.6,58,Walmart Global,2026-06-17
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Croma,114773.89,10216.11,8.9,4.7,133,Croma Retail,2026-06-17
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Myntra,134014.14,-9024.14,-6.73,4.4,121,Myntra Fashion,2026-06-17
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Reliance Digital,111163.52,13826.48,12.44,4.1,76,Reliance Digital Store,2026-06-24
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Walmart,133612.8,-8622.8,-6.45,4.8,8,Walmart Global,2026-06-24
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Croma,114537.96,10452.04,9.13,4.8,146,Croma Retail,2026-06-24
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Myntra,135406.54,-10416.54,-7.69,4.5,30,Myntra Fashion,2026-06-24
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Reliance Digital,112832.97,12157.03,10.77,4.3,42,Reliance Digital Store,2026-07-01
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Walmart,138468.35,-13478.35,-9.73,4.7,32,Walmart Global,2026-07-01
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Croma,112433.27,12556.73,11.17,3.9,111,Croma Retail,2026-07-01
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Myntra,132848.64,-7858.64,-5.92,4.7,37,Myntra Fashion,2026-07-01
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Reliance Digital,112322.45,12667.55,11.28,4.1,17,Reliance Digital Store,2026-07-08
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Walmart,133656.68,-8666.68,-6.48,4.4,141,Walmart Global,2026-07-08
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Croma,113731.8,11258.2,9.9,4.1,117,Croma Retail,2026-07-08
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Myntra,136695.27,-11705.27,-8.56,3.8,150,Myntra Fashion,2026-07-08
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Reliance Digital,110941.16,14048.84,12.66,4.3,106,Reliance Digital Store,2026-07-15
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Walmart,133997.06,-9007.06,-6.72,4.4,149,Walmart Global,2026-07-15
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Croma,115712.0,9278.0,8.02,4.8,27,Croma Retail,2026-07-15
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Myntra,134788.86,-9798.86,-7.27,3.9,73,Myntra Fashion,2026-07-15
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Reliance Digital,112470.39,12519.61,11.13,4.8,105,Reliance Digital Store,2026-07-22
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Walmart,134619.46,-9629.46,-7.15,4.5,146,Walmart Global,2026-07-22
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Croma,115027.51,9962.49,8.66,3.8,70,Croma Retail,2026-07-22
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Myntra,133929.93,-8939.93,-6.68,4.5,102,Myntra Fashion,2026-07-22
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Reliance Digital,108796.26,16193.74,14.88,4.8,84,Reliance Digital Store,2026-07-29
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Walmart,136937.27,-11947.27,-8.72,3.9,121,Walmart Global,2026-07-29
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Croma,116456.24,8533.76,7.33,4.8,5,Croma Retail,2026-07-29
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Myntra,133579.78,-8589.78,-6.43,4.7,79,Myntra Fashion,2026-07-29
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Reliance Digital,109867.27,15122.73,13.76,4.3,25,Reliance Digital Store,2026-08-05
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Walmart,138470.15,-13480.15,-9.74,4.1,76,Walmart Global,2026-08-05
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Croma,116700.8,8289.2,7.1,4.3,82,Croma Retail,2026-08-05
P5002,LG 55-inch OLED EVO 4K Smart TV,Home Appliances,LG,124990.0,Myntra,133211.67,-8221.67,-6.17,4.3,22,Myntra Fashion,2026-08-05
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Croma,83444.47,-4454.47,-5.34,4.4,40,Croma Retail,2026-05-20
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Flipkart,81273.31,-2283.31,-2.81,4.6,103,Flipkart Online,2026-05-20
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Walmart,83349.79,-4359.79,-5.23,4.7,145,Walmart Global,2026-05-20
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Croma,80834.24,-1844.24,-2.28,4.0,51,Croma Retail,2026-05-27
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Flipkart,83825.29,-4835.29,-5.77,4.1,116,Flipkart Online,2026-05-27
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Walmart,83061.9,-4071.9,-4.9,4.2,50,Walmart Global,2026-05-27
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Croma,81641.72,-2651.72,-3.25,4.7,129,Croma Retail,2026-06-03
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Flipkart,82369.47,-3379.47,-4.1,4.8,7,Flipkart Online,2026-06-03
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Walmart,83709.39,-4719.39,-5.64,4.3,114,Walmart Global,2026-06-03
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Croma,81324.06,-2334.06,-2.87,4.8,150,Croma Retail,2026-06-10
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Flipkart,82880.26,-3890.26,-4.69,4.2,66,Flipkart Online,2026-06-10
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Walmart,85424.8,-6434.8,-7.53,4.6,72,Walmart Global,2026-06-10
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Croma,80829.3,-1839.3,-2.28,3.9,146,Croma Retail,2026-06-17
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Flipkart,83636.22,-4646.22,-5.56,4.0,56,Flipkart Online,2026-06-17
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Walmart,85081.12,-6091.12,-7.16,4.5,68,Walmart Global,2026-06-17
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Croma,82886.12,-3896.12,-4.7,4.4,2,Croma Retail,2026-06-24
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Flipkart,82624.73,-3634.73,-4.4,3.9,44,Flipkart Online,2026-06-24
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Walmart,84924.69,-5934.69,-6.99,3.8,64,Walmart Global,2026-06-24
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Croma,82743.61,-3753.61,-4.54,4.8,70,Croma Retail,2026-07-01
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Flipkart,82458.35,-3468.35,-4.21,4.2,89,Flipkart Online,2026-07-01
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Walmart,84443.77,-5453.77,-6.46,4.0,77,Walmart Global,2026-07-01
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Croma,82970.51,-3980.51,-4.8,4.7,101,Croma Retail,2026-07-08
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Flipkart,82989.95,-3999.95,-4.82,3.8,95,Flipkart Online,2026-07-08
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Walmart,84790.42,-5800.42,-6.84,4.5,72,Walmart Global,2026-07-08
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Croma,81722.45,-2732.45,-3.34,3.9,16,Croma Retail,2026-07-15
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Flipkart,82168.79,-3178.79,-3.87,4.1,83,Flipkart Online,2026-07-15
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Walmart,85805.53,-6815.53,-7.94,4.1,76,Walmart Global,2026-07-15
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Croma,81359.57,-2369.57,-2.91,4.4,61,Croma Retail,2026-07-22
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Flipkart,84032.76,-5042.76,-6.0,4.7,103,Flipkart Online,2026-07-22
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Walmart,85125.61,-6135.61,-7.21,4.5,6,Walmart Global,2026-07-22
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Croma,82898.69,-3908.69,-4.72,4.9,66,Croma Retail,2026-07-29
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Flipkart,84056.66,-5066.66,-6.03,4.2,9,Flipkart Online,2026-07-29
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Walmart,84863.39,-5873.39,-6.92,4.9,48,Walmart Global,2026-07-29
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Croma,81869.73,-2879.73,-3.52,4.6,136,Croma Retail,2026-08-05
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Flipkart,83168.03,-4178.03,-5.02,4.3,91,Flipkart Online,2026-08-05
P5003,Samsung 450L French Door Refrigerator,Home Appliances,Samsung,78990.0,Walmart,84607.24,-5617.24,-6.64,4.7,142,Walmart Global,2026-08-05
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Myntra,44955.69,4034.31,8.97,4.0,85,Myntra Fashion,2026-05-20
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Amazon,46182.27,2807.73,6.08,4.0,57,Amazon India,2026-05-20
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Croma,52327.84,-3337.84,-6.38,4.1,84,Croma Retail,2026-05-20
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Myntra,44259.48,4730.52,10.69,4.4,118,Myntra Fashion,2026-05-27
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Amazon,46543.54,2446.46,5.26,4.3,149,Amazon India,2026-05-27
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Croma,51988.1,-2998.1,-5.77,4.5,120,Croma Retail,2026-05-27
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Myntra,45180.81,3809.19,8.43,4.4,97,Myntra Fashion,2026-06-03
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Amazon,45953.51,3036.49,6.61,4.3,38,Amazon India,2026-06-03
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Croma,51069.93,-2079.93,-4.07,4.0,104,Croma Retail,2026-06-03
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Myntra,45354.78,3635.22,8.02,4.8,117,Myntra Fashion,2026-06-10
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Amazon,45243.71,3746.29,8.28,4.7,46,Amazon India,2026-06-10
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Croma,52399.83,-3409.83,-6.51,4.3,45,Croma Retail,2026-06-10
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Myntra,44155.79,4834.21,10.95,3.9,115,Myntra Fashion,2026-06-17
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Amazon,45482.94,3507.06,7.71,4.6,43,Amazon India,2026-06-17
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Croma,51979.74,-2989.74,-5.75,4.0,22,Croma Retail,2026-06-17
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Myntra,43828.34,5161.66,11.78,4.3,109,Myntra Fashion,2026-06-24
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Amazon,45721.37,3268.63,7.15,4.9,98,Amazon India,2026-06-24
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Croma,50794.87,-1804.87,-3.55,4.4,95,Croma Retail,2026-06-24
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Myntra,45288.72,3701.28,8.17,4.8,135,Myntra Fashion,2026-07-01
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Amazon,45330.65,3659.35,8.07,4.5,63,Amazon India,2026-07-01
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Croma,51254.21,-2264.21,-4.42,4.8,79,Croma Retail,2026-07-01
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Myntra,43827.5,5162.5,11.78,4.2,150,Myntra Fashion,2026-07-08
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Amazon,45542.77,3447.23,7.57,3.9,11,Amazon India,2026-07-08
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Croma,51403.32,-2413.32,-4.69,4.1,133,Croma Retail,2026-07-08
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Myntra,44659.31,4330.69,9.7,4.2,34,Myntra Fashion,2026-07-15
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Amazon,45610.0,3380.0,7.41,4.8,91,Amazon India,2026-07-15
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Croma,52340.08,-3350.08,-6.4,4.0,103,Croma Retail,2026-07-15
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Myntra,43632.1,5357.9,12.28,4.0,33,Myntra Fashion,2026-07-22
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Amazon,45368.49,3621.51,7.98,3.8,129,Amazon India,2026-07-22
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Croma,51135.47,-2145.47,-4.2,4.2,9,Croma Retail,2026-07-22
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Myntra,44265.72,4724.28,10.67,4.5,136,Myntra Fashion,2026-07-29
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Amazon,46124.8,2865.2,6.21,4.5,12,Amazon India,2026-07-29
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Croma,52157.36,-3167.36,-6.07,4.5,5,Croma Retail,2026-07-29
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Myntra,43683.9,5306.1,12.15,3.9,113,Myntra Fashion,2026-08-05
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Amazon,45678.88,3311.12,7.25,4.4,121,Amazon India,2026-08-05
P5004,Bosch 8kg Front Load Washing Machine,Home Appliances,Bosch,48990.0,Croma,52240.07,-3250.07,-6.22,4.0,2,Croma Retail,2026-08-05
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Croma,15325.88,-330.88,-2.16,3.9,29,Croma Retail,2026-05-20
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Amazon,13803.91,1191.09,8.63,4.3,51,Amazon India,2026-05-20
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Myntra,16112.36,-1117.36,-6.93,4.7,51,Myntra Fashion,2026-05-20
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Walmart,13465.02,1529.98,11.36,4.3,41,Walmart Global,2026-05-20
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Croma,14913.02,81.98,0.55,4.3,53,Croma Retail,2026-05-27
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Amazon,13751.2,1243.8,9.05,4.3,60,Amazon India,2026-05-27
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Myntra,15618.23,-623.23,-3.99,4.5,28,Myntra Fashion,2026-05-27
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Walmart,13723.57,1271.43,9.26,4.5,38,Walmart Global,2026-05-27
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Croma,15466.07,-471.07,-3.05,4.7,19,Croma Retail,2026-06-03
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Amazon,13770.5,1224.5,8.89,3.9,65,Amazon India,2026-06-03
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Myntra,16027.19,-1032.19,-6.44,4.3,75,Myntra Fashion,2026-06-03
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Walmart,13414.22,1580.78,11.78,3.9,44,Walmart Global,2026-06-03
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Croma,15420.31,-425.31,-2.76,4.7,92,Croma Retail,2026-06-10
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Amazon,13813.1,1181.9,8.56,4.1,29,Amazon India,2026-06-10
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Myntra,15677.04,-682.04,-4.35,4.6,11,Myntra Fashion,2026-06-10
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Walmart,13276.38,1718.62,12.94,4.0,43,Walmart Global,2026-06-10
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Croma,15088.81,-93.81,-0.62,4.8,68,Croma Retail,2026-06-17
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Amazon,13855.07,1139.93,8.23,3.9,87,Amazon India,2026-06-17
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Myntra,15733.05,-738.05,-4.69,4.2,116,Myntra Fashion,2026-06-17
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Walmart,13418.39,1576.61,11.75,4.2,122,Walmart Global,2026-06-17
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Croma,15375.19,-380.19,-2.47,4.5,42,Croma Retail,2026-06-24
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Amazon,13437.2,1557.8,11.59,4.6,15,Amazon India,2026-06-24
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Myntra,16242.14,-1247.14,-7.68,4.7,26,Myntra Fashion,2026-06-24
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Walmart,13496.5,1498.5,11.1,4.4,145,Walmart Global,2026-06-24
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Croma,15301.35,-306.35,-2.0,4.0,97,Croma Retail,2026-07-01
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Amazon,13800.86,1194.14,8.65,4.5,33,Amazon India,2026-07-01
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Myntra,15924.4,-929.4,-5.84,4.3,105,Myntra Fashion,2026-07-01
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Walmart,13509.86,1485.14,10.99,3.9,80,Walmart Global,2026-07-01
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Croma,14896.59,98.41,0.66,4.8,134,Croma Retail,2026-07-08
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Amazon,13794.5,1200.5,8.7,4.4,144,Amazon India,2026-07-08
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Myntra,15759.25,-764.25,-4.85,4.9,86,Myntra Fashion,2026-07-08
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Walmart,13552.33,1442.67,10.65,4.6,24,Walmart Global,2026-07-08
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Croma,15152.12,-157.12,-1.04,4.6,123,Croma Retail,2026-07-15
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Amazon,13564.24,1430.76,10.55,4.5,98,Amazon India,2026-07-15
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Myntra,15711.24,-716.24,-4.56,4.7,13,Myntra Fashion,2026-07-15
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Walmart,13277.45,1717.55,12.94,4.8,129,Walmart Global,2026-07-15
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Croma,15404.93,-409.93,-2.66,4.7,42,Croma Retail,2026-07-22
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Amazon,13416.35,1578.65,11.77,4.3,61,Amazon India,2026-07-22
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Myntra,15827.4,-832.4,-5.26,4.1,129,Myntra Fashion,2026-07-22
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Walmart,13391.78,1603.22,11.97,4.5,103,Walmart Global,2026-07-22
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Croma,15385.64,-390.64,-2.54,3.9,113,Croma Retail,2026-07-29
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Amazon,13812.92,1182.08,8.56,4.3,127,Amazon India,2026-07-29
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Myntra,15901.45,-906.45,-5.7,3.9,127,Myntra Fashion,2026-07-29
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Walmart,13674.83,1320.17,9.65,3.8,103,Walmart Global,2026-07-29
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Croma,15139.66,-144.66,-0.96,4.4,0,Croma Retail,2026-08-05
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Amazon,13826.37,1168.63,8.45,4.7,77,Amazon India,2026-08-05
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Myntra,16183.85,-1188.85,-7.35,4.4,116,Myntra Fashion,2026-08-05
P5005,Philips Digital Air Fryer XXL,Home Appliances,Philips,14995.0,Walmart,13785.93,1209.07,8.77,4.2,13,Walmart Global,2026-08-05
P6001,Sony PlayStation 5 Slim Console,Electronics,Sony,54990.0,Croma,56144.26,-1154.26,-2.06,4.5,0,Croma Retail,2026-05-20
P6001,Sony PlayStation 5 Slim Console,Electronics,Sony,54990.0,Myntra,52449.94,2540.06,4.84,4.7,74,Myntra Fashion,2026-05-20
P6001,Sony PlayStation 5 Slim Console,Electronics,Sony,54990.0,Walmart,53970.96,1019.04,1.89,4.2,27,Walmart Global,2026-05-20
P6001,Sony PlayStation 5 Slim Console,Electronics,Sony,54990.0,Croma,56026.35,-1036.35,-1.85,4.0,35,Croma Retail,2026-05-27
